1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	NDC
1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	NDC
1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	NDC
1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	NDC
1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	NDC
1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	NDC
1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	NDC
1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	NDC
1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	NDC
1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	NDC
1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	NDC
1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	NDC
1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	NDC
1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	NDC
1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	DC
0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	NDC
0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	CH
0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	CH
0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	CH
0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	CH
0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	CH
0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	DC
0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	CH
0	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	NDC
0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	NDC
0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0	1	0	1	NDC
0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0	1	0	1	NDC
0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0	1	0	1	NDC
0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0	1	0	1	NDC
0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	NDC
0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	NDC
0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	NDC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	1	0	0	0	0	1	NDC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	1	0	0	0	0	1	NDC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	1	0	0	0	0	1	NDC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	1	0	0	0	0	1	NDC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	1	0	0	0	0	1	NDC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	1	0	0	0	0	1	NDC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	1	0	0	0	0	1	NDC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	1	0	0	0	0	1	NDC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	1	0	0	0	0	1	NDC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	1	0	0	0	0	1	NDC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	1	0	0	0	0	1	NDC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	1	0	0	0	0	1	NDC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	1	0	0	0	0	1	NDC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	1	0	0	0	0	1	NDC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	1	0	0	0	0	1	NDC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	1	0	0	0	0	1	NDC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	1	0	0	0	0	1	NDC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	DC
0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	1	0	0	0	0	1	NDC
0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	DE
0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	NDC
0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	DE
0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	DE
0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	DE
0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	DE
0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	DE
0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	DE
1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NDC
1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NDC
