14130.6666666667, 30254.8482393333, 1, 1
1.72727272727273, 0.530569545454545, 0, 0
106.666666666667, 48.5560586666667, 1, 1
22.7419084444444, 10.9202367777778, 1, 1
1.13705714285714, 3.25334714285714, 1, 1
365, 332.0585, 1, 1
941.199, 72.39707, 0, 0
8.28481568771429, 9.83154990128571, 1, 1
13709.3333333333, 4359.2, 1, 1
365, 332.0585, 1, 1
14130.6666666667, 30254.8482393333, 0, 0
941.199, 72.39707, 0, 0
